RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;RouteID;Entry;RouteStops;Pikas2012.11.19;Datestart
108б;;;;;18017,;;;A>B;A;ДС Чижовка - Гатово;67;247166;;68866,15536,15539,15541,297383,16161,16131,16162,16163,16134,16166,16167,16170,16172,16173;;d6-d7 - 01.05.2019
;;;;;;;;B>A;A;Гатово - ДС Чижовка;67;247167;;16173,16171,16169,16168,16165,16133,16164,16135,16132,193132,297384,15500,15502,68866;;
108д;;;;2 АП;17987,;;;A>B;A;ДС Чижовка - Гатово;1234567;242910;;68866,15536,15539,15541,16161,16131,16162,16163,16134,16166,16167,16170,16172,16173;;d1-d5 - 01.04.2019<br>d6-d7 - 01.05.2019
;;;;;;;;B>A;A;Гатово - ДС Чижовка;1234567;242908;;16173,16171,16169,16168,16165,16133,16164,16135,16132,16160,15500,15502,68866;;
108п;;;;;;;;A>B;A;Автостанция "Автозаводская" - Гатово;12345;242913;;133405,14712,14711,14743,14623,14622,14586,15513,15523,15525,15536,15539,15540,15541,297383,16161,16131,16162,16163,16134,16166,16167,16170,16172,16173;;d1-d5 - 01.04.2019
;;;;;;;;B>A;A;Гатово - Автостанция "Автозаводская";12345;242912;;16173,16171,16169,16168,16165,16133,16164,16135,16132,193132,297384,15500,15501,15502,133126,15504,15506,14617,14584,14619,14620,16180,14626,133405;;
109;;;;7 АП;17836,;;;A>B;A;ДС ''Карбышева'' - Северное кладбище;1234567;231103;;14364,16008,16010,16076,297332,16096,16090,16084;;d1-d5 - 01.11.2018<br>d6 - 16.03.2019<br>d7 - 16.03.2019
;;;;;;;;B>A;A;Северное кладбище - ДС ''Карбышева'';1234567;231104;;16084,16094,297333,16108,16011,16009,14364;;
109в;;;;;;;;A>B;A;ДС ''Карбышева'' - Цна - Северное кладбище;1234567;231114;;14364,14459,15783,15785,15786,16008,16010,16078,16079,16077,16076,297332,16096,16090,16084;;d1-d5 - 01.11.2018<br>d6 - 16.03.2019<br>d7 - 16.03.2019
;;;;;;;;B>A;A;Северное кладбище - Цна - ДС ''Карбышева'';1234567;231115;;16084,16094,297333,16108,16078,16079,16077,16011,16009,14364;;
110;;;;6 АП;17985,;;;A>B;A;Автостанция "Автозаводская" - Сосны;1234567;242556;;14830,15620,16040,16042,16043,16044,16073,16050,16060,16051,16057,16058;;d1-d5 - 30.03.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;Сосны - Автостанция "Автозаводская";1234567;242557;;16058,16052,16048,16045,16074,14828,16041,14712,14830;;
110а;;;;;;;;A>B;A;Автостанция "Автозаводская" - Сосны;1234567;242562;;14830,15620,16040,16042,16043,16044,16073,16057,16058;;d1-d5 - 30.03.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;Сосны - Автостанция "Автозаводская";1234567;242563;;16058,16052,16050,16060,16051,16048,16045,16074,14828,16041,14712,14830;;
111;;;;7 АП;;;;A>B;A;Аэропорт Минск-1 - Площадь Победы;12345;242832;;15871,15842,15841,15839,15844,15870,15868,15867,15864,15865,15861;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Площадь Победы - Аэропорт Минск-1;12345;242833;;15861,15860,15862,15863,15866,15869,15665,15838,15840,69250,15871;;
112с;;;;6 АП;17641,;;;A>B;A;Автостанция "Автозаводская" - Сокол;1234567;179862;;14830,15620,16040,16042,16049,16062,16065;;d1-d5 - 06.04.2019<br>d6-d7 - 06.04.2019
;;;;;17985,;;;A>B;A;Автостанция "Автозаводская" - м-р Сокол;12345;242569;;14830,15620,16040,16042,16049,16062,16065;;
;;;;;17641,;;;B>A;A;Сокол - Автостанция "Автозаводская";1234567;179863;;16065,16048,14828,16041,14712,14711,14830;;
;;;;;17985,;;;B>A;A;м-р Сокол - Автостанция "Автозаводская";12345;242570;;16065,16048,14828,16041,14712,14711,14830;;
113а;;;;7 АП;17963,;;;A>B;A;ДС ''Уручье-4'' - Областная больница;1234567;239542;;14660,14661,14663,14380,14673,14675,14488,14343,14344,14396,14457,16019,16013,16021,16022,16023,16024,243611,16026,111037,277080;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Областная больница - ДС ''Уручье-4'';1234567;239543;;277080,269030,16025,243612,16035,16036,16037,16038,16039,16020,14439,14397,14346,14342,14500,14676,14674,14379,14664,14662,14659,14660;;
;;;;;;;0.43;B1>D;A;Областная больница - Карбышева - АП 7;1234567;239547;;277080,269030,16025,243612,16035,16036,16037,16038,16039,16020,14439;;
113с;;;;;;;;A>B;A;ДС ''Уручье-4'' - РНПЦ Онкологии;1234567;239549;;14660,14661,14663,14380,14673,14675,14488,14343,14344,14396,14457,16019,16013,16021,16022,16023,16024,243611,16026,111037,72785;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;РНПЦ Онкологии - ДС ''Уручье-4'';1234567;239550;;72785,269030,16025,243612,16035,16036,16037,16038,16039,16020,14439,14397,14346,14342,14500,14676,14674,14379,14664,14662,14659,14660;;
;;;;;;;0.44;D>B1;A;АП 7 - Карбышева - РНПЦ Онкологии;1234567;239551;;14457,16019,16013,16021,16022,16023,16024,243611,16026,111037,72785;;
;;;;;;;0.69;D>B2;A;АП 7 - Обсерватория - РНПЦ Онкологии;1234567;239548;;14343,14344,14396,14457,16019,16013,16021,16022,16023,16024,243611,16026,111037,72785;;
114с;;;;6 АП;18017,;;;A>B;A;ДС Чижовка - Авторынок;234567;247659;;68866,15535,15539,15541,15485,15486,15456,58334,15985,15052,15056,15058,15031,15032,15948,230009,14975,14925,14928,14929,71193,297207,133254,16004,16006;;d2-d5 - 01.05.2019<br>d6-d7 - 01.05.2019
;;;;;;;;B>A;A;Авторынок - ДС Чижовка;234567;247660;;16006,16005,297206,14955,14956,14957,14989,14988,16255,15949,15030,15047,15049,15089,15960,15490,15459,15460,15469,15500,15502,68866;;
115э;;;;4 АП;17878,;;;A>B;A;Вокзал - Тубдиспансер;1234567;233170;;212036,69093,15944,15870,15867,15746,14344,14457,16022,16023,16024,243611,16026,16027,16028,16029,16032,16033;;d1-d5 - 13.12.2018<br>d6-d7 - 13.12.2018
;;;;;;;;B>A;A;Тубдиспансер - Вокзал;1234567;233172;;16033,16031,16030,71974,269030,16025,243612,16035,16036,16037,14439,14492,15703,15866,15869,15894,133147,212036;;
;;;;;;;0.68;B1>D;A;Тубдиспансер - ст.м. Парк Челюскинцев - D;1234567;233171;;16033,16031,16030,71974,269030,16025,243612,16035,16036,16037,14439,14492;;
;;;;;;;0.79;D>B1;A;D - пл. Я. Коласа - Тубдиспансер;12345;233167;;15746,14344,14457,16022,16023,16024,243611,16026,16027,16028,16029,16032,16033;;
116;;;;5 АП;17971,;;;A>B;A;ДС Каменная Горка-5 - Малиновка-8;1234567;241675;;147018,73866,133344,72403,15553,15554,15555,15556,15557,15558,14865,14881,14884,14885,15135,15136,58335,58336,211244,15647,15648,15656,15657,58338,14936,14937,14944,14986,14987,14925,14926,143094;;d1-d5 - 01.04.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Малиновка-8 - ДС Каменная Горка-5;1234567;241669;;143094,14916,14917,14976,14977,14932,14933,14934,14935,15654,15655,15638,15639,58341,211243,58337,15159,15160,14886,14887,14860,14864,15561,15560,15559,15520,15521,15522,147005,273193,147018;;
117д;;;;6 АП;17334,;;;A>B;A;ДС Чижовка - ДС Дражня;12345;179517;;68866,71280,15708,15294,15282;;d1-d5 - 17.06.2017
;;;;;;;;B>A;A;ДС Дражня - ДС Чижовка;12345;179518;;15282,15287,15291,15704,15707,15531,15532,15533,193269,68866;;
117с;;;;;;;;A>B;A;ДС Чижовка - ДС Дражня;12345;179513;;68866,71280,15527,15528,15529,15708,15294,15290,15282;;d1-d5 - 17.06.2017
;;;;;;;;B>A;A;ДС Дражня- ДС Чижовка;12345;179514;;15282,15287,15704,15707,193269,68866;;
119с;;;;5 АП;17957,;;;A>B;A;Аквапарк - Вокзал;1234567;238932;;15076,15083,15921,54757,15854,15084,15890,15114,15115,16239,15866,230003;;d1-d5 - 19.03.2019<br>d6-d7 - 02.03.2019
;;;;;;;;B>A;A;Вокзал - Аквапарк;1234567;238931;;230003,243538,15870,15868,16238,15009,15010,15526,15853,54761,15077,15046,15075,15076;;
120;;;;;18030,;;;A>B;A;Малиновка-6 - ст.м. Малиновка;12345;248514;;14930,14931,14986,14987,14989,14988,16255;;d1-d5 - 14.05.2019
;;;;;;;;B>A;A;ст.м. Малиновка - Малиновка-6;12345;248513;;16255,14930;;
120д;;;;;;;;A>B;A;ст.м.Малиновка - Малиновка-6;12345;248525;;230009,14974,14975,14976,14977,14945,14946,71193;;d1-d5 - 14.05.2019
;;;;;;;;B>A;A;Малиновка-6 - ст.м.Малиновка;12345;248520;;71193,230009;;
121;;;;;17999,;;;A>B;A;ДС ''Сухарево-5'' - ТЦ ''Ждановичи'';1234567;244982;;133395,73663,69090,58340,15153,15154,15158,15159,15160,14886,14887,14860,14864,15561,15560,15559,71956,71954,71953,71957,71450,133184,294624,133183;;d1-d5 - 22.04.2019<br>d6-d7 - 13.04.2019
;;;;;;;;B>A;A;ТЦ ''Ждановичи'' - ДС ''Сухарево-5'';1234567;244988;;133183,294625,133185,230015,151196,133193,71952,71955,15555,15556,15557,15558,14865,14881,14884,14885,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.36;A1>D;A;Сухарево-5 - АП 5;67;244983;;133395,73663,69090,58340,15153,15154,15158,15159,15160;;
;;;;;18008,;;0.36;A1>D;A;ДС ''Сухарево-5'' - АП 5 (подбор);12345;246510;;133395,73663,69090,58340,15153,15154,15158,15159,15160;;
;;;;;17999,;;0.33;D>A1;A;АП5 - Сухарево-5;67;244984;;15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;18008,;;0.33;D>A1;A;АП 5 - ДС ''Сухарево-5'' (подбор);12345;246511;;15136,15137,15138,15139,15140,15141,73666,73665,133395;;
122э;;;;;17835,;;;A>B;A;ДС ''Кунцевщина'' - С. Ковалевской;12345;196827;;15858,14606,14607,14870,58335,15641,15590,15591,14935,15662,15197,15679;;d1-d5 - 31.10.2018
;;;;;;;;B>A;A;С. Ковалевской - ДС ''Кунцевщина'';12345;196828;;15679,230017,15198,15652,58338,14936,15576,15643,15645,14874,14878,14601,15522,15858;;
123;;;;6 АП;17963,;;;A>B;A;ДС ''Лошица-2'' - Площадь Независимости;1234567;239985;;68811,15462,15463,15464,72005,15457,15458,15491,15492,15493,15546,15547,15548,15549,15550,15551,191224,15552,69093,15944,15870;;d1-d5 - 16.05.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;Площадь Независимости - ДС ''Лошица-2'';1234567;239986;;15870,15443,15444,191225,15445,15446,15447,15449,15450,15451,15454,15455,15487,15488,15489,73771,15465,15466,15467,68810,68811;;
124;;;;2 АП;17956,;;;A>B;A;ДС ''Лошица-2'' - Станция метро ''Пушкинская'';1234567;238821;;68811,15462,15463,15464,72005,16125,16124,16127,72008,191173,15493,15546,15547,15548,15549,14805,14807,14808,14809,14810,14813,14814,14815,14816,14762,14715,14817,14818,14819,14684,230016;;d1-d5 - 13.03.2019<br>d6-d7 - 01.03.2019
;;;;;;;;B>A;A;Станция метро ''Пушкинская'' - ДС ''Лошица-2'';1234567;238822;;230016,14590,14702,14703,14704,14714,14716,54642,14763,14717,14719,14720,14721,14722,14723,14724,14726,15447,15449,15450,15451,16129,72007,16128,16126,16123,15489,73771,15465,15466,15467,68810,68811;;
;;;;;;;0.37;A2>D;A;ДС ''Лошица-2'' - АП 2 ( до Камвольного к-та);1234567;238824;;68811,15462,15463,15464,72005,16125,16124,16127,72008,191173,15493,15546,15547;;
;;;;;;;0.52;B1>D;A;Станция метро ''Пушкинская'' - АП 2 (до Козыревской);12345;238819;;230016,14590,14702,14703,14704,14714,14716,54642,14763,14717,14719,14720,14721,14722,14723,14724,14726;;
;;;;;;;0.57;D>B1;A;АП 2 - Станция метро ''Пушкинская'' ( с Семенова);1234567;238825;;15549,14805,14807,14808,14809,14810,14813,14814,14815,14816,14762,14715,14817,14818,14819,14684,230016;;
125;;;;5 АП;17996,;;;A>B;A;ДС ''Запад-3'' - ТЦ ''Ждановичи'';1234567;244543;;69517,14878,14867,14600,14601,14602,14603,71957,71450,133184,294624,133183;;d1 - 13.04.2019<br>d1-d5 - 22.04.2019<br>d2-d5 - 10.04.2019<br>d6-d7 - 13.04.2019
;;;;;;;;B>A;A;ТЦ ''Ждановичи'' - ДС ''Запад-3'';1234567;244540;;133183,294625,133185,151196,71456,14605,14606,14607,14868,72620,69517;;
126;;;;;18041,;;;A>B;A;Масюковщина - ДС ''Одоевского'';12345;248977;;16235,16233,133157,15240,15241,15242,15243,15244,14681,14852,15563,14850;;d1-d5 - 25.05.2019
;;;;;;;;B>A;A;ДС ''Одоевского''- Масюковщина;12345;248980;;14850,14853,14593,15245,15246,15259,15260,15261,15228,58358,16234,133181,16235;;
127;;;;2 АП;18017,;;;A>B;A;ДС ''Серебрянка'' - Пл. Независимости;1234567;247161;;14501,54486,15794,15796,15799,15757,15756,15754,14797,14798,14799,15608,15609,15610,16246,15869;;d1-d5 - 01.05.2019<br>d6-d7 - 01.05.2019
;;;;;;;;B>A;A;Пл. Независимости - ДС ''Серебрянка'';1234567;247160;;15869,15894,15309,73595,15611,14800,14801,15752,15753,14472,15800,15798,15797,15793,14503,14501;;
128;;;;5 АП;17996,;;;A>B;A;Каменная горка-4-ст.м.Каменная горка;12345;244552;;187018,147047,147006,72403,14606,14607,14608;;d1 - 13.04.2019<br>d2-d5 - 10.04.2019
;;;;;;;;B>A;A;ст.м.Каменная горка-Каменная горка-4;12345;244553;;14608,187018;;
129;;;;6 АП;17985,;;;A>B;A;Автостанция "Автозаводская" - Станция аэрации;12345;242584;;14830,15620,14901,133409,14833,14511;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Станция аэрации - Автостанция "Автозаводская";12345;242585;;14511,14899,14831,14834,14835,14894,14895,14712,14711,14830;;
130;;;;5 АП;17343,;;;A>B;A;ДС ''Одоевского''- ТЦ ''Ждановичи'';1234567;203648;;14850,15169,15195,14818,14819,14838,14839,14840,14841,14539,14551,14553,14555,14556,14557,14558,58376;;d1 - 26.06.2017<br>d2-d5 - 10.04.2019<br>d6-d7 - 11.04.2019
;;;;;;;;B>A;A;ТЦ ''Ждановичи'' - ДС ''Одоевского'';1234567;203651;;58376,14559,14560,14561,14562,14563,14554,14564,14565,14699,14700,14701,14702,14703,14848,14849,15563,14850;;
131;;;;7 АП;17621,;;;A>B;A;ДС ''Карастояновой'' - Цнянка;1234567;219047;;15714,15713,58346,14693,14694,14964,14965,14966,14967,14968,14969,14970,16085,16087,16088;;d1-d5 - 31.03.2018<br>d6 - 16.03.2019<br>d7 - 16.03.2019
;;;;;;;;B>A;A;Цнянка - ДС ''Карастояновой'';1234567;219048;;16088,14972,14999,15000,15001,15002,15003,15004,15005,14845,14846,15716,15715,15750,15714;;
132;;;;2 АП;17411,;;;A>B;A;ДС ''Малиновка-4'' - Щомыслица;1234567;207005;;54638,15583,15584,14984,14985,14986,14987,14989,14988,14990,16255,68998,16118,16119,16120,204440,204294;;d1-d5 - 29.09.2018<br>d6-d7 - 02.09.2017
;;;;;;;;B>A;A;Щомыслица - ДС ''Малиновка-4'';1234567;207004;;204294,230009,14974,14975,14976,14977,14978,14979,15579,15580,15582,54638;;
133;;;;7 АП;17888,;;;A>B;A;ДС ''Карбышева'' - ДС Веснянка;1234567;233649;;14364,14458,14459,54541,14461,14462,14463,14464,14465,14466,14692,14693,14694,14695,14696,14697,15855,15853,15851,15849,54761,15847,68808,15846;;d1-d5 - 08.03.2019<br>d6-d7 - 23.12.2018
;;;;;;;;B>A;A;ДС Веснянка - ДС ''Карбышева'';1234567;233650;;15846,54756,54757,15850,15852,15854,15856,14843,14844,14845,14846,14847,14444,14445,14446,14447,14448,14449,14450,15781,58332,14364;;
134с;;;;6 АП;18017,;;;A>B;A;ДС Чижовка - ДС ''Малиновка-4'';12345;247665;;68866,15535,15539,15541,15485,15486,15456,58334,15985,15052,15056,15058,15031,15032,15948,230009,14975,14925,14928,14929,14947,14949,15581,54638;;d1 - 01.05.2019<br>d2-d5 - 01.05.2019
;;;;;;;;B>A;A;ДС ''Малиновка-4'' - ДС Чижовка;12345;247666;;54638,14951,14953,14955,14956,14957,14989,14988,16255,15949,15030,15047,15049,15089,15960,15490,15459,15460,15469,15500,15502,68866;;
135;;;;7 АП;17963,;;;A>B;A;Новая Боровая - Станция метро ''Уручье'';1234567;239563;;297410,277271,277245,14668,14667,14664,14662,14659,14657,14656,14653;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Станция метро ''Уручье'' - Новая Боровая;1234567;239564;;14653,14674,14379,14665,14666,277244,297385,277246,277247,297410;;
136;;;;;17971,;;;A>B;A;ДС ''Карастояновой'' - Оздоровительный центр Ждановичи;1234567;241415;;15714,73818,73819,68965,15018,15019,15748,15747,15736,14471,15741,15218,15011,15526,15039,15040,15855,15853,15851,15849,54761,15077,15046,15075,15078,15079,15080,71418;;d1-d5 - 20.04.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Оздоровительный центр Ждановичи - ДС ''Карастояновой'';1234567;241414;;71418,15080,15081,15082,15076,15083,15921,54757,15850,15852,15854,15856,15084,15112,15113,15890,15743,58359,15740,15737,14516,14517,14518,14519,58357,73932,73820,15750,15714;;
137;;;;5 АП;17318,;;;A>B;A;ДС ''Кунцевщина'' - Водоочистительная станция;12345;149231;;15858,14606,14607,14868,14870,14892,15171,15173,15174,15156,73320,71983;;d1-d5 - 01.06.2017
;;;;;;;;B>A;A;Водоочистительная станция - ДС ''Кунцевщина'';12345;149228;;71983,73321,15151,15152,15175,15176,14877,14878,14867,14600,14601,15522,15858;;
138;;;;;17950,;;;A>B;A;ДС ''Кунцевщина'' - Промузел Западный;1234567;238060;;15858,14606,14607,14868,14870,14871,14872,14873,15137,15155,15156,73320,71977,71979,71981;;d1-d5 - 13.03.2019<br>d6-d7 - 23.02.2019
;;;;;;;;B>A;A;Промузел Западный - ДС ''Кунцевщина'';1234567;238061;;71981,71980,71978,73321,15157,15158,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
139;;;;7 АП;17963,;;;A>B;A;ДС ''Калиновского'' - Великий Лес;1234567;239573;;14355,14486,14487,14431,14676,14650,14648,14646,14644,14642,14376,14373,14371;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Великий Лес - ДС ''Калиновского'';1234567;239574;;14371,14374,14375,14377,14643,14645,14647,14649,14651,14675,14513,14514,14515,54322,14355;;
140;;;;5 АП;17996,;;;A>B;A;ДС ''Сухарево-5'' - ТЦ ''Ждановичи'';1234567;244560;;133395,73663,15142,15143,58348,15157,15158,14874,14875,14876,14877,14878,14867,14600,14601,14602,14603,71957,71450,133184,294624,133183;;d1 - 13.04.2019<br>d2-d5 - 10.04.2019<br>d6-d7 - 13.04.2019
